cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
Macrophage	BX649601.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	BX649632.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	BX890604.1	0.822718344	0.178855014	0.780066642	pseudobulk	edgeR	LRT
Macrophage	BYSL	-0.032480216	0.855728678	1	pseudobulk	edgeR	LRT
Macrophage	BZRAP1	0.073925804	0.852272224	1	pseudobulk	edgeR	LRT
Macrophage	BZRAP1-AS1	0.035952466	0.921956483	1	pseudobulk	edgeR	LRT
Macrophage	BZW1	0.038463126	0.770211842	1	pseudobulk	edgeR	LRT
Macrophage	BZW2	0.180301924	0.172787802	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C10orf10	0.096713093	0.776245604	1	pseudobulk	edgeR	LRT
Macrophage	C10orf105	0.073455163	0.855732769	1	pseudobulk	edgeR	LRT
Macrophage	C10orf107	0.142542146	0.776842889	1	pseudobulk	edgeR	LRT
Macrophage	C10orf11	-0.077000501	0.801929548	1	pseudobulk	edgeR	LRT
Macrophage	C10orf111	-0.723430413	0.190049421	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C10orf113	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C10orf12	0.242233118	0.31576052	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C10orf128	-0.494947951	0.145069015	0.757404527	pseudobulk	edgeR	LRT
Macrophage	C10orf131	-0.45891474	0.47842128	0.965580099	pseudobulk	edgeR	LRT
Macrophage	C10orf142	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C10orf143	0.670448058	0.82987538	1	pseudobulk	edgeR	LRT
Macrophage	C10orf2	0.222034308	0.516424478	0.986816819	pseudobulk	edgeR	LRT
Macrophage	C10orf25	0.156326232	0.41851811	0.923470678	pseudobulk	edgeR	LRT
Macrophage	C10orf35	-1.347079849	0.006953086	0.327902327	pseudobulk	edgeR	LRT
Macrophage	C10orf53	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C10orf54	-0.245402951	0.416028223	0.92122293	pseudobulk	edgeR	LRT
Macrophage	C10orf55	-0.438026474	0.410127063	0.918970044	pseudobulk	edgeR	LRT
Macrophage	C10orf67	-0.298617488	0.72632657	1	pseudobulk	edgeR	LRT
Macrophage	C10orf76	0.06019348	0.831498765	1	pseudobulk	edgeR	LRT
Macrophage	C10orf82	0.660659449	0.194481008	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C10orf88	0.128825589	0.559895722	1	pseudobulk	edgeR	LRT
Macrophage	C10orf90	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C10orf91	0.162766443	0.757074456	1	pseudobulk	edgeR	LRT
Macrophage	C10orf95	-0.351969691	0.247459037	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C10orf99	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C11orf1	-0.160802447	0.274674512	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C11orf16	-0.002498839	0.965046497	1	pseudobulk	edgeR	LRT
Macrophage	C11orf21	-0.626856722	0.140833226	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C11orf24	0.119189961	0.510949	0.982301834	pseudobulk	edgeR	LRT
Macrophage	C11orf31	-0.098615918	0.790145296	1	pseudobulk	edgeR	LRT
Macrophage	C11orf44	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C11orf45	0.284906535	0.122574291	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C11orf49	-0.086418182	0.572050657	1	pseudobulk	edgeR	LRT
Macrophage	C11orf52	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C11orf53	-0.785099368	0.167346794	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C11orf54	0.108414976	0.525845901	0.992435303	pseudobulk	edgeR	LRT
Macrophage	C11orf57	0.051727954	0.850543353	1	pseudobulk	edgeR	LRT
Macrophage	C11orf58	-0.049302704	0.68967183	1	pseudobulk	edgeR	LRT
Macrophage	C11orf63	-0.568187076	0.05897437	0.673975237	pseudobulk	edgeR	LRT
Macrophage	C11orf65	-0.162604372	0.730539285	1	pseudobulk	edgeR	LRT
Macrophage	C11orf68	-0.115371648	0.495783238	0.973526509	pseudobulk	edgeR	LRT
Macrophage	C11orf70	-0.130979394	0.821235761	1	pseudobulk	edgeR	LRT
Macrophage	C11orf71	-0.38929381	0.105772845	0.744356075	pseudobulk	edgeR	LRT
Macrophage	C11orf72	-0.608001226	0.4752964	0.963566937	pseudobulk	edgeR	LRT
Macrophage	C11orf73	0.066993624	0.826657161	1	pseudobulk	edgeR	LRT
Macrophage	C11orf74	-0.057547229	0.645869653	1	pseudobulk	edgeR	LRT
Macrophage	C11orf80	-0.341885219	0.149840044	0.763616223	pseudobulk	edgeR	LRT
Macrophage	C11orf84	-0.357067248	0.237168676	0.826291327	pseudobulk	edgeR	LRT
Macrophage	C11orf85	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C11orf86	-1.197269991	0.236381613	0.825210884	pseudobulk	edgeR	LRT
Macrophage	C11orf87	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C11orf88	0.045051423	0.946820791	1	pseudobulk	edgeR	LRT
Macrophage	C11orf91	0.580180101	0.205114403	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C11orf94	-0.783968649	0.31435787	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C11orf95	0.120993821	0.738444917	1	pseudobulk	edgeR	LRT
Macrophage	C11orf96	-0.31779162	0.428526548	0.930763548	pseudobulk	edgeR	LRT
Macrophage	C11orf97	-0.478608481	0.481352521	0.967267415	pseudobulk	edgeR	LRT
Macrophage	C11orf98	-0.512411659	0.118405001	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C12orf10	-0.070706571	0.568200584	1	pseudobulk	edgeR	LRT
Macrophage	C12orf29	0.020228466	0.88518126	1	pseudobulk	edgeR	LRT
Macrophage	C12orf4	0.233743446	0.105455112	0.744356075	pseudobulk	edgeR	LRT
Macrophage	C12orf40	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C12orf42	0.597410716	0.423711767	0.927078328	pseudobulk	edgeR	LRT
Macrophage	C12orf43	-0.372002349	0.024013192	0.523533425	pseudobulk	edgeR	LRT
Macrophage	C12orf45	0.121312452	0.464204475	0.956908133	pseudobulk	edgeR	LRT
Macrophage	C12orf49	0.16719819	0.317670262	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C12orf50	-0.187075005	0.76729165	1	pseudobulk	edgeR	LRT
Macrophage	C12orf54	-1.085950841	0.095422203	0.720166162	pseudobulk	edgeR	LRT
Macrophage	C12orf56	-0.507998441	0.534493778	0.995914927	pseudobulk	edgeR	LRT
Macrophage	C12orf57	-0.140839319	0.349079737	0.868962307	pseudobulk	edgeR	LRT
Macrophage	C12orf60	0.387540285	0.278697556	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C12orf65	-0.117606379	0.488121442	0.969660926	pseudobulk	edgeR	LRT
Macrophage	C12orf66	-0.258710058	0.163261241	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C12orf73	0.240988866	0.104897382	0.744356075	pseudobulk	edgeR	LRT
Macrophage	C12orf74	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C12orf75	-1.267015839	7.29E-05	0.040795994	pseudobulk	edgeR	LRT
Macrophage	C12orf76	-0.124711033	0.386817453	0.900656951	pseudobulk	edgeR	LRT
Macrophage	C12orf80	0.713067447	0.188673775	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C13orf46	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C14orf1	-0.160215757	0.585931134	1	pseudobulk	edgeR	LRT
Macrophage	C14orf105	-1.067215025	0.096825973	0.724015223	pseudobulk	edgeR	LRT
Macrophage	C14orf119	0.045942754	0.675654953	1	pseudobulk	edgeR	LRT
Macrophage	C14orf132	0.243349365	0.599173975	1	pseudobulk	edgeR	LRT
Macrophage	C14orf142	0.158388285	0.580066363	1	pseudobulk	edgeR	LRT
Macrophage	C14orf159	0.186820997	0.508276535	0.980632013	pseudobulk	edgeR	LRT
Macrophage	C14orf166	-0.036779726	0.913612232	1	pseudobulk	edgeR	LRT
Macrophage	C14orf169	0.230608754	0.353924524	0.872718542	pseudobulk	edgeR	LRT
Macrophage	C14orf178	-0.158433494	0.816032279	1	pseudobulk	edgeR	LRT
Macrophage	C14orf180	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C14orf2	0.102260132	0.801976958	1	pseudobulk	edgeR	LRT
Macrophage	C14orf28	-0.282927624	0.08575527	0.694936064	pseudobulk	edgeR	LRT
Macrophage	C14orf37	0.127753709	0.815288488	1	pseudobulk	edgeR	LRT
Macrophage	C14orf39	0.584053922	0.204549179	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C14orf79	-0.66690762	0.078414675	0.680846621	pseudobulk	edgeR	LRT
Macrophage	C14orf80	-0.27638339	0.31916327	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C14orf93	-0.319408079	0.140601077	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C15orf38-AP3S2	1.141862821	0.070268662	0.680846621	pseudobulk	edgeR	LRT
Macrophage	C15orf39	-0.520718306	0.049129713	0.631235803	pseudobulk	edgeR	LRT
Macrophage	C15orf40	-0.030059502	0.787036687	1	pseudobulk	edgeR	LRT
Macrophage	C15orf41	-0.496635654	0.080868648	0.684859491	pseudobulk	edgeR	LRT
Macrophage	C15orf43	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C15orf48	0.594420707	0.058648513	0.672535186	pseudobulk	edgeR	LRT
Macrophage	C15orf52	0.079137521	0.793073791	1	pseudobulk	edgeR	LRT
Macrophage	C15orf53	0.566465875	0.51575612	0.986205446	pseudobulk	edgeR	LRT
Macrophage	C15orf54	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C15orf57	-0.091310893	0.743385284	1	pseudobulk	edgeR	LRT
Macrophage	C15orf59	-0.428146677	0.319808008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C15orf59-AS1	-0.58875484	0.294442353	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C15orf61	0.017381426	0.895008411	1	pseudobulk	edgeR	LRT
Macrophage	C15orf62	-0.478304927	0.251499652	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C15orf65	-0.115397238	0.605850489	1	pseudobulk	edgeR	LRT
Macrophage	C16orf13	-0.037525384	0.909166289	1	pseudobulk	edgeR	LRT
Macrophage	C16orf45	0.195652923	0.696720344	1	pseudobulk	edgeR	LRT
Macrophage	C16orf46	-0.187693914	0.488235054	0.969660926	pseudobulk	edgeR	LRT
Macrophage	C16orf47	-0.642060145	0.288419651	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C16orf52	-0.029396573	0.913548319	1	pseudobulk	edgeR	LRT
Macrophage	C16orf54	-0.180826016	0.519643463	0.988458972	pseudobulk	edgeR	LRT
Macrophage	C16orf58	0.156813187	0.244214123	0.835573571	pseudobulk	edgeR	LRT
Macrophage	C16orf59	0.301876186	0.505645451	0.978218874	pseudobulk	edgeR	LRT
Macrophage	C16orf62	0.185619466	0.534558997	0.995914927	pseudobulk	edgeR	LRT
Macrophage	C16orf70	0.266733075	0.052754385	0.644266455	pseudobulk	edgeR	LRT
Macrophage	C16orf71	-0.536422397	0.498070572	0.974546951	pseudobulk	edgeR	LRT
Macrophage	C16orf72	-0.075983008	0.699258449	1	pseudobulk	edgeR	LRT
Macrophage	C16orf74	-0.01343022	0.986375482	1	pseudobulk	edgeR	LRT
Macrophage	C16orf86	-0.169966019	0.49606877	0.973526509	pseudobulk	edgeR	LRT
Macrophage	C16orf87	-0.089202176	0.611637969	1	pseudobulk	edgeR	LRT
Macrophage	C16orf89	0.123360076	0.8248413	1	pseudobulk	edgeR	LRT
Macrophage	C16orf90	-0.48136478	0.309987423	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C16orf91	-0.059595171	0.671950687	1	pseudobulk	edgeR	LRT
Macrophage	C16orf95	-0.371993684	0.267363311	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C17orf100	-0.637703088	0.05122639	0.637867174	pseudobulk	edgeR	LRT
Macrophage	C17orf105	1.014173296	0.079276203	0.682338049	pseudobulk	edgeR	LRT
Macrophage	C17orf107	-0.173579704	0.64805947	1	pseudobulk	edgeR	LRT
Macrophage	C17orf113	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C17orf49	-0.33580891	0.207441194	0.785238913	pseudobulk	edgeR	LRT
Macrophage	C17orf50	0.972354038	0.2173993	0.800782249	pseudobulk	edgeR	LRT
Macrophage	C17orf51	-0.217201957	0.439970732	0.939854853	pseudobulk	edgeR	LRT
Macrophage	C17orf53	0.021632636	0.958430599	1	pseudobulk	edgeR	LRT
Macrophage	C17orf58	-0.006055989	0.963535698	1	pseudobulk	edgeR	LRT
Macrophage	C17orf62	0.006054137	0.982030056	1	pseudobulk	edgeR	LRT
Macrophage	C17orf64	-0.645512584	0.11876524	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C17orf67	-0.05444781	0.875150887	1	pseudobulk	edgeR	LRT
Macrophage	C17orf74	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C17orf75	0.046783885	0.767788222	1	pseudobulk	edgeR	LRT
Macrophage	C17orf77	-0.807750203	0.411140789	0.919344595	pseudobulk	edgeR	LRT
Macrophage	C17orf80	0.060971723	0.764603139	1	pseudobulk	edgeR	LRT
Macrophage	C17orf82	-0.804896016	0.334844945	0.851374026	pseudobulk	edgeR	LRT
Macrophage	C17orf89	0.05897998	0.862408121	1	pseudobulk	edgeR	LRT
Macrophage	C17orf96	0.687548202	0.102516792	0.740309007	pseudobulk	edgeR	LRT
Macrophage	C17orf97	-0.790472744	0.055719482	0.659878805	pseudobulk	edgeR	LRT
Macrophage	C17orf98	0.048768908	0.932883039	1	pseudobulk	edgeR	LRT
Macrophage	C17orf99	-0.400333332	0.368749684	0.88481085	pseudobulk	edgeR	LRT
Macrophage	C18orf21	-0.172159527	0.229993128	0.815767778	pseudobulk	edgeR	LRT
Macrophage	C18orf25	-0.20449157	0.212508247	0.791643782	pseudobulk	edgeR	LRT
Macrophage	C18orf32	-0.256763668	0.425935364	0.929370048	pseudobulk	edgeR	LRT
Macrophage	C18orf54	0.357842902	0.247350477	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C18orf63	0.660659449	0.194481008	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C18orf65	-0.460329427	0.254367541	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C18orf8	-0.305114705	0.308936422	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C19orf12	0.245792213	0.107763549	0.748263835	pseudobulk	edgeR	LRT
Macrophage	C19orf18	-0.262853455	0.559447818	1	pseudobulk	edgeR	LRT
Macrophage	C19orf24	-0.028132281	0.810928468	1	pseudobulk	edgeR	LRT
Macrophage	C19orf25	-0.171611092	0.245357602	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C19orf33	-0.543637234	0.254487325	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C19orf35	-0.11077509	0.786873819	1	pseudobulk	edgeR	LRT
Macrophage	C19orf38	0.123811873	0.623223477	1	pseudobulk	edgeR	LRT
Macrophage	C19orf43	-0.149341394	0.681359691	1	pseudobulk	edgeR	LRT
Macrophage	C19orf44	-0.213950384	0.609554337	1	pseudobulk	edgeR	LRT
Macrophage	C19orf45	0.243623666	0.69887749	1	pseudobulk	edgeR	LRT
Macrophage	C19orf47	-0.05659995	0.753552455	1	pseudobulk	edgeR	LRT
Macrophage	C19orf48	-0.144284678	0.429300405	0.931254314	pseudobulk	edgeR	LRT
Macrophage	C19orf52	0.01318609	0.955888533	1	pseudobulk	edgeR	LRT
Macrophage	C19orf53	0.001303344	0.989634489	1	pseudobulk	edgeR	LRT
Macrophage	C19orf54	-0.233196852	0.208385887	0.786722033	pseudobulk	edgeR	LRT
Macrophage	C19orf57	-0.73173822	0.167752733	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C19orf60	-0.060173265	0.865461552	1	pseudobulk	edgeR	LRT
Macrophage	C19orf66	-0.047365191	0.761342921	1	pseudobulk	edgeR	LRT
Macrophage	C19orf67	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C19orf68	-0.034861181	0.888032687	1	pseudobulk	edgeR	LRT
Macrophage	C19orf70	0.000628386	0.996545284	1	pseudobulk	edgeR	LRT
Macrophage	C19orf71	-1.115404353	0.09162108	0.709888523	pseudobulk	edgeR	LRT
Macrophage	C19orf73	-0.858903177	0.004765955	0.293049789	pseudobulk	edgeR	LRT
Macrophage	C19orf81	0.564300381	0.312167236	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C19orf84	0.430132799	0.331480808	0.847884221	pseudobulk	edgeR	LRT
Macrophage	C1D	-0.087598257	0.568330731	1	pseudobulk	edgeR	LRT
Macrophage	C1GALT1	0.002475052	0.986293021	1	pseudobulk	edgeR	LRT
Macrophage	C1GALT1C1	-0.243751749	0.315446841	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C1GALT1C1L	-0.441861989	0.671232467	1	pseudobulk	edgeR	LRT
Macrophage	C1QA	-0.462063027	0.066314363	0.680846621	pseudobulk	edgeR	LRT
Macrophage	C1QB	-0.41104358	0.107812705	0.748263835	pseudobulk	edgeR	LRT
Macrophage	C1QBP	0.026980052	0.867661489	1	pseudobulk	edgeR	LRT
Macrophage	C1QC	-0.242745781	0.492141609	0.972116246	pseudobulk	edgeR	LRT
Macrophage	C1QL1	-0.503173875	0.493324204	0.972433511	pseudobulk	edgeR	LRT
Macrophage	C1QL2	-1.264273541	0.332290479	0.848960964	pseudobulk	edgeR	LRT
Macrophage	C1QTNF1	0.938178568	0.144335589	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C1QTNF1-AS1	-1.23466726	0.082030675	0.688317519	pseudobulk	edgeR	LRT
Macrophage	C1QTNF12	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C1QTNF2	0.696401324	0.227032957	0.812854959	pseudobulk	edgeR	LRT
Macrophage	C1QTNF3	-0.736898625	0.14363667	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C1QTNF4	0.108002037	0.851895265	1	pseudobulk	edgeR	LRT
Macrophage	C1QTNF5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C1QTNF6	-0.334923844	0.41085036	0.919281034	pseudobulk	edgeR	LRT
Macrophage	C1QTNF7	-0.192371751	0.826109927	1	pseudobulk	edgeR	LRT
Macrophage	C1QTNF8	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C1QTNF9	0.98984199	0.082613458	0.688798159	pseudobulk	edgeR	LRT
Macrophage	C1QTNF9B	-0.3100781	0.730761819	1	pseudobulk	edgeR	LRT
Macrophage	C1QTNF9B-AS1	0.159917993	0.621747258	1	pseudobulk	edgeR	LRT
Macrophage	C1QTNF9B-AS1.1	-0.42857669	0.31972192	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C1R	-0.164403267	0.691629025	1	pseudobulk	edgeR	LRT
Macrophage	C1RL	-0.583407987	0.004560939	0.292908304	pseudobulk	edgeR	LRT
Macrophage	C1RL-AS1	-0.506697455	0.241186751	0.831934917	pseudobulk	edgeR	LRT
Macrophage	C1S	0.530919459	0.20470358	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C1orf100	-1.050844244	0.134268552	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C1orf101	-0.063197243	0.882433218	1	pseudobulk	edgeR	LRT
Macrophage	C1orf105	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C1orf106	-1.322930209	0.034098347	0.578504934	pseudobulk	edgeR	LRT
Macrophage	C1orf109	0.185708212	0.401578329	0.913081964	pseudobulk	edgeR	LRT
Macrophage	C1orf112	-0.295204939	0.158374191	0.773524272	pseudobulk	edgeR	LRT
Macrophage	C1orf115	0.449370058	0.308870085	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C1orf116	-0.120557002	0.815010919	1	pseudobulk	edgeR	LRT
Macrophage	C1orf122	0.243391292	0.128213821	0.756645391	pseudobulk	edgeR	LRT
Macrophage	C1orf123	-0.217014824	0.196407282	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C1orf127	0.982595194	0.065900674	0.680846621	pseudobulk	edgeR	LRT
Macrophage	C1orf131	-0.015055812	0.920991055	1	pseudobulk	edgeR	LRT
Macrophage	C1orf132	-0.133098715	0.614907681	1	pseudobulk	edgeR	LRT
Macrophage	C1orf140	0	1	1	pseudobulk	edgeR	LRT
Macrophage	C1orf141	1.756315226	0.017392747	0.467302196	pseudobulk	edgeR	LRT
Macrophage	C1orf143	-0.283690914	0.783594533	1	pseudobulk	edgeR	LRT
Macrophage	C1orf145	-0.239098554	0.735295005	1	pseudobulk	edgeR	LRT
Macrophage	C1orf158	-0.456823769	0.594742782	1	pseudobulk	edgeR	LRT
Macrophage	C1orf159	-0.042467063	0.851019316	1	pseudobulk	edgeR	LRT
Macrophage	C1orf162	-0.308868701	0.064864179	0.680846621	pseudobulk	edgeR	LRT
Macrophage	C1orf167	-0.161238811	0.811001093	1	pseudobulk	edgeR	LRT
Macrophage	C1orf168	1.105098239	0.076557472	0.680846621	pseudobulk	edgeR	LRT
Macrophage	C1orf174	-0.132313496	0.285980246	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C1orf186	-0.106747822	0.895438132	1	pseudobulk	edgeR	LRT
Macrophage	C1orf189	0.675646924	0.192737657	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C1orf194	0.018443497	0.97786946	1	pseudobulk	edgeR	LRT
Macrophage	C1orf198	0.097388129	0.615879345	1	pseudobulk	edgeR	LRT
Macrophage	C1orf204	-0.450579632	0.433972358	0.935279371	pseudobulk	edgeR	LRT
Macrophage	C1orf21	0.230676977	0.56477438	1	pseudobulk	edgeR	LRT
Macrophage	C1orf210	1.02118074	0.065604735	0.680846621	pseudobulk	edgeR	LRT
Macrophage	C1orf216	-0.082411359	0.660778083	1	pseudobulk	edgeR	LRT
Macrophage	C1orf220	-0.670620382	0.344918468	0.863951248	pseudobulk	edgeR	LRT
Macrophage	C1orf226	0.970412883	0.202143904	0.780066642	pseudobulk	edgeR	LRT
Macrophage	C1orf228	-0.478557592	0.273980533	0.835907844	pseudobulk	edgeR	LRT
Macrophage	C1orf229	0.073986949	0.92723127	1	pseudobulk	edgeR	LRT
Macrophage	C1orf233	-0.069224676	0.807303457	1	pseudobulk	edgeR	LRT
Macrophage	C1orf234	-0.89589713	0.151846402	0.765690324	pseudobulk	edgeR	LRT
Macrophage	C1orf27	-0.007318426	0.977912556	1	pseudobulk	edgeR	LRT
Macrophage	C1orf35	-0.210384184	0.118692826	0.756645391	pseudobulk	edgeR	LRT
